person,ad_id,time,channel_id
7281,2,2020-02-11T09:21:47Z,3
7281,2,2020-01-15T14:58:00Z,2
7281,2,2020-04-12T17:57:47Z,3
7281,2,2020-12-02T19:41:26Z,1
7281,2,2020-07-07T00:57:55Z,1
7283,1,2020-04-12T05:16:22Z,2
7283,1,2020-09-04T13:00:46Z,3
7283,1,2020-06-20T17:43:21Z,2
7283,1,2020-04-10T01:36:34Z,3
7283,1,2020-05-12T16:20:01Z,2
7283,1,2020-01-07T03:44:09Z,2
7283,2,2020-08-05T05:51:15Z,1
7283,2,2020-01-10T15:06:32Z,3
7284,1,2020-03-21T05:08:37Z,1
7284,1,2020-08-06T04:44:29Z,2
7284,1,2020-11-24T14:06:14Z,1
7284,1,2020-01-25T03:34:03Z,1
7284,2,2020-02-29T09:45:40Z,1
7284,2,2020-01-24T23:04:41Z,1
7284,2,2020-03-18T01:09:54Z,1
7285,1,2020-02-08T14:48:05Z,1
7285,1,2020-08-25T06:58:18Z,3
7285,1,2020-10-05T04:33:35Z,3
7285,1,2020-05-25T01:00:21Z,3
7285,2,2020-11-12T16:30:28Z,2
7285,2,2020-01-10T12:28:59Z,1
7285,2,2020-06-12T03:44:43Z,3
7285,2,2020-04-18T20:42:03Z,1
7285,2,2020-04-05T07:04:34Z,1
7285,2,2020-07-10T18:57:11Z,2
7285,2,2020-07-18T15:59:54Z,1
7285,2,2020-08-31T01:22:33Z,3
7285,2,2020-10-26T20:11:25Z,3
7286,1,2020-04-25T09:41:43Z,2
7286,1,2020-08-24T04:57:34Z,2
7286,1,2020-02-19T01:22:44Z,2
7286,1,2020-11-14T06:35:55Z,1
7286,1,2020-01-02T09:41:53Z,1
7286,2,2020-11-27T14:17:06Z,3
7286,2,2020-05-25T01:52:30Z,1
7286,2,2020-12-11T05:59:52Z,1
7286,2,2020-11-13T08:52:21Z,3
7286,2,2020-08-15T01:59:49Z,1
7287,1,2020-11-27T23:36:07Z,2
7287,2,2020-10-27T17:50:52Z,1
7287,2,2020-08-29T13:44:17Z,2
7287,2,2020-12-22T21:38:48Z,2
7287,2,2020-10-03T02:13:30Z,1
7288,1,2020-12-24T04:19:29Z,2
7288,1,2020-06-14T16:21:07Z,1
7288,1,2020-09-17T14:24:15Z,1
7288,1,2020-08-04T15:32:54Z,2
7288,1,2020-11-21T19:24:24Z,1
7288,1,2020-11-28T01:59:03Z,2
7288,2,2020-11-30T15:06:32Z,1
7288,2,2020-11-08T00:55:09Z,3
7288,2,2020-10-25T13:10:15Z,2
7288,2,2020-01-13T08:48:55Z,2
7288,2,2020-03-18T20:21:09Z,2
7288,2,2020-07-18T09:04:03Z,3
7288,2,2020-05-11T19:18:16Z,2
7288,2,2020-02-02T12:54:49Z,1
7288,2,2020-12-13T21:14:56Z,1
7288,2,2020-09-03T08:22:57Z,2
7288,2,2020-08-13T00:53:02Z,2
7289,1,2020-09-13T10:00:18Z,2
7289,1,2020-07-30T10:28:56Z,2
7289,1,2020-06-29T12:05:12Z,2
7289,2,2020-07-23T17:02:27Z,1
7289,2,2020-04-23T20:30:43Z,1
7289,2,2020-07-31T15:33:05Z,3
7291,1,2020-07-20T14:52:28Z,1
7291,1,2020-04-06T18:34:32Z,3
7291,1,2020-05-24T07:51:35Z,2
7291,2,2020-10-18T11:20:34Z,2
7291,2,2020-08-21T18:06:03Z,3
7292,1,2020-09-17T08:28:09Z,3
7292,1,2020-04-09T07:07:02Z,2
7292,2,2020-08-02T00:07:11Z,3
7292,2,2020-04-05T07:23:03Z,2
7293,1,2020-03-14T08:13:09Z,3
7293,1,2020-05-27T16:19:03Z,3
7293,1,2020-11-06T04:38:32Z,3
7293,2,2020-06-17T05:43:09Z,2
7293,2,2020-04-04T17:15:52Z,1
7296,1,2020-06-04T19:53:43Z,2
7296,2,2020-03-28T06:59:21Z,3
7297,1,2020-12-27T00:43:24Z,3
7297,1,2020-07-24T05:41:05Z,3
7297,2,2020-02-27T05:38:27Z,1
7297,2,2020-02-08T01:19:57Z,2
7297,2,2020-11-27T21:56:49Z,1
7297,2,2020-05-25T07:55:46Z,1
7297,2,2020-06-25T07:10:00Z,2
7297,2,2020-08-29T21:34:26Z,3
7297,2,2020-03-02T08:08:59Z,2
7299,1,2020-01-11T23:55:19Z,2
7300,1,2020-11-18T05:18:04Z,3
7300,1,2020-06-07T04:26:34Z,1
7300,1,2020-02-20T17:53:57Z,2
7300,1,2020-06-17T07:37:50Z,1
7300,2,2020-04-21T18:10:48Z,3
7300,2,2020-05-28T17:29:35Z,1
7300,2,2020-01-28T10:21:21Z,2
7300,2,2020-03-21T08:28:59Z,2
7300,2,2020-07-30T11:43:24Z,3
7300,2,2020-02-21T09:11:44Z,1
7300,2,2020-08-25T03:51:36Z,3
7300,2,2020-09-08T17:36:15Z,1
7300,2,2020-04-17T02:00:09Z,3
7300,2,2020-03-29T20:37:30Z,2
7300,2,2020-07-10T07:10:32Z,3
7300,2,2020-05-25T03:39:22Z,1
7301,1,2020-10-26T00:50:34Z,2
7301,1,2020-06-07T04:44:00Z,3
7301,1,2020-07-15T12:05:31Z,3
7301,1,2020-08-17T13:11:27Z,2
7301,1,2020-11-30T05:00:10Z,1
7301,1,2020-03-21T19:56:37Z,3
7301,2,2020-07-04T16:53:38Z,2
7301,2,2020-05-14T16:36:23Z,1
7301,2,2020-08-10T07:59:33Z,2
7301,2,2020-12-31T10:49:35Z,3
7301,2,2020-04-06T06:10:06Z,1
7301,2,2020-01-02T20:58:01Z,2
7301,2,2020-01-01T07:36:29Z,2
7301,2,2020-03-29T02:05:26Z,1
7301,2,2020-12-28T12:53:53Z,2
7302,1,2020-04-14T05:09:52Z,2
7302,1,2020-02-26T00:12:38Z,1
7302,1,2020-09-22T14:04:47Z,1
7302,1,2020-01-26T20:35:47Z,1
7302,1,2020-01-30T00:06:48Z,1
7302,1,2020-06-14T02:28:46Z,3
7302,1,2020-07-31T01:19:06Z,1
7302,2,2020-05-27T13:47:11Z,3
7302,2,2020-08-06T19:36:54Z,1
7302,2,2020-12-21T10:02:52Z,3
7303,1,2020-02-03T00:00:07Z,2
7303,1,2020-10-22T10:39:36Z,1
7303,1,2020-09-19T19:40:35Z,3
7303,1,2020-01-22T13:38:58Z,1
7303,1,2020-08-01T03:24:24Z,3
7303,1,2020-04-23T01:09:03Z,2
7303,1,2020-07-05T07:47:47Z,3
7303,1,2020-01-15T09:37:44Z,2
7303,1,2020-03-13T04:51:24Z,3
7303,1,2020-09-22T18:35:05Z,3
7303,1,2020-11-12T04:15:49Z,3
7303,1,2020-07-01T05:11:11Z,1
7303,1,2020-09-03T22:05:00Z,2
7303,2,2020-05-01T16:31:13Z,3
7303,2,2020-04-17T11:42:01Z,3
7303,2,2020-01-05T06:38:18Z,2
7303,2,2020-10-25T18:37:07Z,3
7303,2,2020-09-08T00:52:37Z,2
7303,2,2020-11-16T20:20:10Z,3
7303,2,2020-03-21T01:04:12Z,1
7303,2,2020-02-04T06:09:29Z,1
7303,2,2020-12-11T19:29:55Z,2
7303,2,2020-04-25T19:22:35Z,3
7303,2,2020-04-21T19:41:27Z,1
7303,2,2020-10-25T00:14:38Z,1
7303,2,2020-09-16T10:52:33Z,3
7303,2,2020-08-22T06:20:30Z,3
7303,2,2020-04-25T19:43:26Z,1
7303,2,2020-07-06T15:28:04Z,2
7303,2,2020-06-15T06:28:24Z,3
7303,2,2020-04-19T14:01:10Z,3
7303,2,2020-07-27T20:39:59Z,1
7303,2,2020-11-02T22:17:47Z,3
7303,2,2020-03-28T03:18:44Z,2
7304,1,2020-12-06T23:11:00Z,3
7304,1,2020-05-23T18:24:35Z,3
7304,1,2020-12-16T18:01:13Z,1
7304,1,2020-09-27T06:16:31Z,2
7304,1,2020-01-13T19:16:25Z,3
7304,1,2020-03-07T06:17:35Z,1
7304,1,2020-12-28T20:49:34Z,1
7304,2,2020-05-19T07:44:17Z,1
7304,2,2020-07-13T04:49:42Z,2
7304,2,2020-11-20T20:13:33Z,2
7304,2,2020-10-14T00:30:52Z,3
7304,2,2020-12-29T23:52:09Z,1
7304,2,2020-05-26T03:38:45Z,1
7304,2,2020-10-31T21:47:45Z,1
7304,2,2020-01-31T01:36:02Z,2
7304,2,2020-08-30T15:45:44Z,2
7304,2,2020-04-10T23:16:20Z,1
7305,1,2020-03-29T12:36:18Z,1
7305,1,2020-06-15T06:00:35Z,1
7305,2,2020-05-07T13:10:54Z,2
7305,2,2020-09-11T02:14:58Z,3
7305,2,2020-02-28T17:38:23Z,3
7305,2,2020-11-18T13:17:26Z,2
7305,2,2020-07-28T03:24:27Z,2
7306,1,2020-10-27T20:43:12Z,2
7306,1,2020-12-05T13:01:21Z,1
7306,1,2020-10-15T11:08:49Z,2
7306,1,2020-06-08T18:05:35Z,1
7306,2,2020-12-24T19:27:07Z,3
7306,2,2020-08-10T20:14:45Z,3
7306,2,2020-05-26T13:15:09Z,3
7307,1,2020-06-08T19:53:05Z,2
7307,1,2020-08-03T01:25:37Z,1
7307,1,2020-12-21T07:36:06Z,2
7307,1,2020-11-25T13:54:28Z,1
7307,2,2020-12-09T14:54:17Z,1
7307,2,2020-12-06T02:44:11Z,1
7307,2,2020-12-05T13:07:55Z,2
7308,1,2020-03-23T07:15:38Z,2
7308,2,2020-01-31T20:14:32Z,1
7308,2,2020-01-22T22:39:22Z,3
7308,2,2020-08-30T10:14:43Z,1
7308,2,2020-10-22T11:43:41Z,2
7308,2,2020-01-01T04:01:39Z,1
7309,1,2020-08-12T09:45:30Z,2
7309,1,2020-10-02T13:43:00Z,1
7309,1,2020-09-06T20:50:41Z,1
7309,1,2020-06-25T14:11:56Z,2
7309,1,2020-07-23T12:39:36Z,2
7309,1,2020-09-26T10:29:36Z,3
7309,1,2020-07-29T23:48:40Z,2
7309,2,2020-05-04T09:48:39Z,2
7309,2,2020-04-18T13:37:27Z,1
7309,2,2020-06-04T07:26:08Z,2
7309,2,2020-03-27T06:21:48Z,2
7309,2,2020-08-04T03:30:14Z,3
7309,2,2020-03-22T18:00:52Z,1
7310,1,2020-04-19T01:47:04Z,1
7310,1,2020-12-21T18:01:17Z,2
7310,1,2020-11-28T22:28:53Z,2
7310,1,2020-10-04T22:30:53Z,2
7310,1,2020-07-26T11:04:39Z,2
7310,1,2020-01-16T18:06:35Z,1
7310,1,2020-12-29T17:41:57Z,3
7310,1,2020-05-17T13:39:07Z,1
7310,1,2020-01-10T08:14:00Z,1
7310,1,2020-09-23T08:26:59Z,1
7310,1,2020-11-18T21:49:49Z,2
7310,1,2020-10-25T05:23:06Z,1
7310,1,2020-07-06T16:05:12Z,2
7310,1,2020-08-22T22:14:38Z,3
7310,1,2020-06-16T00:46:11Z,2
7310,1,2020-05-06T17:58:56Z,1
7310,1,2020-04-04T01:25:33Z,3
7310,1,2020-02-21T16:18:25Z,1
7310,1,2020-12-08T01:40:44Z,2
7310,1,2020-10-27T14:10:34Z,3
7310,1,2020-02-01T03:38:27Z,2
7310,1,2020-12-18T06:10:04Z,1
7310,1,2020-04-18T06:19:16Z,3
7310,1,2020-06-20T01:34:18Z,1
7310,1,2020-05-30T13:11:15Z,3
7310,1,2020-05-25T16:10:14Z,2
7310,1,2020-10-30T07:20:04Z,1
7310,1,2020-11-08T07:13:17Z,2
7310,1,2020-08-05T05:19:25Z,2
7310,1,2020-03-27T22:07:29Z,3
7310,1,2020-07-28T20:43:16Z,3
7310,1,2020-11-18T17:42:14Z,2
7310,2,2020-11-27T02:32:31Z,1
7310,2,2020-10-09T09:32:01Z,3
7310,2,2020-06-04T02:54:06Z,3
7310,2,2020-02-09T23:16:51Z,2
7310,2,2020-04-22T02:33:35Z,3
7310,2,2020-06-24T00:10:39Z,3
7310,2,2020-01-01T10:18:48Z,1
7310,2,2020-03-25T00:57:40Z,3
7310,2,2020-11-09T22:28:19Z,2
7310,2,2020-04-28T02:50:04Z,2
7310,2,2020-07-16T21:19:59Z,3
7310,2,2020-02-06T08:46:05Z,2
7310,2,2020-03-22T00:56:19Z,1
7310,2,2020-01-22T00:14:00Z,1
7310,2,2020-07-24T13:13:48Z,1
7310,2,2020-03-11T19:38:01Z,2
7310,2,2020-01-04T12:44:15Z,1
7310,2,2020-12-05T14:50:27Z,1
7310,2,2020-06-19T10:54:35Z,1
7310,2,2020-12-10T14:25:26Z,1
7310,2,2020-09-10T00:08:24Z,3
7310,2,2020-03-25T04:18:37Z,1
7310,2,2020-02-11T21:38:33Z,2
7310,2,2020-03-18T13:07:09Z,3
7310,2,2020-07-18T07:35:30Z,1
7310,2,2020-05-13T07:10:55Z,1
7310,2,2020-09-21T22:25:15Z,2
7310,2,2020-11-24T02:14:30Z,3
7310,2,2020-12-01T02:01:39Z,2
7310,2,2020-06-14T15:05:30Z,3
7310,2,2020-04-24T10:38:48Z,3
7310,2,2020-01-27T08:10:33Z,1
7310,2,2020-08-31T05:14:35Z,1
7310,2,2020-08-26T08:00:40Z,2
7310,2,2020-05-28T22:19:09Z,1
7310,2,2020-06-08T03:43:03Z,1
7310,2,2020-03-24T09:31:35Z,2
7310,2,2020-09-16T11:52:18Z,1
7310,2,2020-11-19T05:37:01Z,1
7310,2,2020-01-15T20:14:50Z,3
7311,1,2020-10-26T17:31:19Z,3
7311,1,2020-05-09T16:00:59Z,3
7311,1,2020-11-28T02:36:05Z,1
7311,1,2020-08-20T14:37:02Z,2
7311,1,2020-07-13T05:23:03Z,1
7311,2,2020-10-12T21:41:41Z,3
7311,2,2020-01-11T04:52:45Z,3
7311,2,2020-09-09T07:50:10Z,1
7311,2,2020-04-24T17:27:53Z,1
7312,1,2020-03-10T18:09:31Z,2
7312,2,2020-12-04T14:05:48Z,3
7312,2,2020-06-14T00:01:51Z,3
7313,1,2020-04-17T15:17:34Z,1
7313,1,2020-07-09T22:58:19Z,3
7313,2,2020-04-07T01:57:28Z,2
7313,2,2020-01-22T22:47:21Z,1
7313,2,2020-02-26T08:10:16Z,2
7313,2,2020-06-28T05:25:28Z,2
7313,2,2020-06-14T15:00:42Z,2
7314,1,2020-04-10T21:43:53Z,3
7315,1,2020-12-20T23:03:33Z,3
7315,1,2020-03-06T12:02:05Z,2
7315,1,2020-08-08T04:39:54Z,2
7315,2,2020-11-14T11:49:49Z,3
7315,2,2020-05-30T12:40:29Z,3
7315,2,2020-09-26T18:57:39Z,2
7315,2,2020-03-20T02:31:46Z,1
7316,1,2020-04-28T18:04:51Z,3
7316,1,2020-02-19T01:09:53Z,3
7316,1,2020-12-14T20:21:47Z,1
7316,1,2020-08-25T18:58:12Z,1
7316,1,2020-10-03T06:51:55Z,3
7316,1,2020-07-13T20:42:03Z,3
7316,1,2020-12-19T10:43:44Z,3
7316,1,2020-11-11T03:46:16Z,3
7316,1,2020-06-03T06:12:18Z,3
7316,2,2020-07-23T17:42:02Z,1
7316,2,2020-03-25T06:44:33Z,3
7316,2,2020-09-21T16:07:37Z,1
7316,2,2020-11-14T18:07:10Z,3
7316,2,2020-02-13T00:12:01Z,3
7316,2,2020-08-27T08:32:41Z,3
7317,1,2020-08-05T09:29:18Z,2
7317,1,2020-09-15T14:25:59Z,1
7317,2,2020-05-25T03:49:02Z,1
7317,2,2020-01-05T06:26:24Z,2
7318,1,2020-06-21T21:25:34Z,3
7318,1,2020-02-23T19:40:16Z,1
7318,1,2020-07-17T21:22:01Z,1
7318,1,2020-03-30T17:54:18Z,1
7318,1,2020-04-24T03:51:36Z,2
7318,1,2020-08-11T18:57:25Z,2
7318,1,2020-04-21T11:05:29Z,3
7318,1,2020-03-16T22:20:42Z,3
7318,1,2020-12-08T07:21:21Z,1
7318,1,2020-07-13T04:06:30Z,2
7318,1,2020-09-21T08:20:05Z,3
7318,2,2020-07-19T05:37:57Z,1
7318,2,2020-08-29T01:49:59Z,3
7318,2,2020-03-22T06:00:06Z,1
7318,2,2020-06-28T23:52:18Z,1
7318,2,2020-11-19T08:08:19Z,3
7318,2,2020-07-18T12:00:45Z,3
7318,2,2020-07-02T11:17:49Z,1
7318,2,2020-12-13T03:05:15Z,3
7318,2,2020-02-20T20:46:17Z,1
7318,2,2020-11-04T06:18:57Z,3
7318,2,2020-12-16T08:49:16Z,2
7318,2,2020-02-21T09:39:03Z,2
7318,2,2020-04-04T12:37:56Z,1
7318,2,2020-08-16T13:26:21Z,1
7318,2,2020-08-11T02:58:19Z,3
7318,2,2020-03-08T18:48:42Z,3
7318,2,2020-01-20T21:27:42Z,1
7318,2,2020-05-05T19:22:59Z,2
7318,2,2020-09-16T21:45:20Z,2
7319,1,2020-02-12T17:21:31Z,2
7319,1,2020-11-23T20:34:04Z,3
7319,2,2020-06-10T09:08:59Z,3
7320,1,2020-06-16T00:40:50Z,2
7320,1,2020-11-13T21:47:21Z,3
7320,1,2020-04-01T14:52:19Z,2
7320,1,2020-01-04T11:15:20Z,2
7320,1,2020-04-03T05:24:07Z,2
7320,1,2020-10-01T05:09:04Z,2
7320,2,2020-01-08T14:13:12Z,3
7320,2,2020-05-16T20:36:19Z,2
7320,2,2020-03-14T12:16:16Z,2
7320,2,2020-05-01T01:27:26Z,1
7320,2,2020-02-11T13:07:30Z,1
7320,2,2020-02-18T00:00:27Z,3
7320,2,2020-07-12T11:50:52Z,1
7320,2,2020-10-15T02:29:39Z,2
7320,2,2020-06-19T13:27:06Z,3
7320,2,2020-06-15T09:06:56Z,1
7320,2,2020-09-16T11:13:52Z,2
7321,1,2020-08-30T09:37:37Z,3
7322,1,2020-05-07T12:46:05Z,3
7322,2,2020-10-07T22:26:31Z,2
7322,2,2020-01-02T01:37:11Z,2
7323,1,2020-09-15T01:44:16Z,3
7323,1,2020-04-26T12:13:01Z,1
7323,1,2020-05-20T04:09:50Z,2
7323,1,2020-10-12T13:10:03Z,3
7323,1,2020-12-02T12:12:07Z,2
7323,1,2020-04-24T06:06:20Z,3
7323,1,2020-01-21T06:25:26Z,2
7323,1,2020-03-19T21:21:49Z,1
7323,1,2020-08-13T20:04:30Z,1
7323,1,2020-08-14T20:39:18Z,2
7323,1,2020-05-22T23:30:37Z,2
7323,1,2020-05-02T05:24:52Z,2
7323,2,2020-10-19T05:31:09Z,3
7323,2,2020-02-08T07:59:52Z,3
7323,2,2020-05-18T08:12:20Z,2
7323,2,2020-06-22T11:00:30Z,2
7323,2,2020-08-15T07:11:32Z,1
7323,2,2020-09-29T20:48:49Z,3
7323,2,2020-06-14T05:22:36Z,2
7323,2,2020-03-09T10:53:14Z,2
7323,2,2020-10-12T13:04:15Z,3
7323,2,2020-04-01T03:35:29Z,3
7323,2,2020-04-24T10:56:32Z,3
7323,2,2020-03-31T09:34:42Z,3
7323,2,2020-12-17T04:38:10Z,3
7323,2,2020-07-18T11:21:06Z,3
7323,2,2020-08-13T06:15:30Z,3
7323,2,2020-03-25T23:00:14Z,2
7323,2,2020-04-29T03:34:46Z,3
7323,2,2020-06-14T02:31:58Z,3
7323,2,2020-05-08T14:24:48Z,2
7323,2,2020-12-25T01:51:52Z,1
7324,1,2020-06-30T20:34:26Z,2
7324,1,2020-05-23T19:02:36Z,1
7324,1,2020-12-21T04:43:32Z,3
7324,1,2020-06-25T10:37:44Z,3
7324,1,2020-07-27T07:34:45Z,2
7324,1,2020-09-11T01:57:50Z,3
7324,1,2020-05-23T23:02:38Z,2
7324,1,2020-07-28T02:24:30Z,3
7324,1,2020-09-09T11:38:50Z,3
7324,1,2020-02-09T11:02:39Z,1
7324,1,2020-09-18T17:45:44Z,2
7324,1,2020-08-14T08:41:40Z,2
7324,1,2020-04-27T17:30:04Z,3
7324,2,2020-02-18T05:55:30Z,3
7324,2,2020-05-06T11:06:27Z,2
7324,2,2020-02-21T07:16:19Z,3
7324,2,2020-01-18T16:16:25Z,1
7324,2,2020-07-06T07:19:47Z,1
7324,2,2020-09-21T19:14:39Z,3
7324,2,2020-04-16T21:16:34Z,3
7324,2,2020-07-27T19:53:12Z,3
7324,2,2020-10-04T23:06:09Z,1
7324,2,2020-02-13T00:46:46Z,1
7324,2,2020-07-20T04:51:48Z,2
7324,2,2020-05-15T23:36:54Z,2
7324,2,2020-02-13T00:58:33Z,1
7324,2,2020-06-11T14:25:51Z,1
7324,2,2020-04-17T03:04:37Z,1
7324,2,2020-11-16T11:41:32Z,1
7324,2,2020-06-29T22:20:37Z,1
7324,2,2020-09-02T23:24:04Z,2
7324,2,2020-09-22T17:53:05Z,2
7324,2,2020-10-12T07:56:47Z,1
7324,2,2020-09-12T04:33:56Z,2
7324,2,2020-10-26T07:17:32Z,1
7324,2,2020-03-27T00:30:13Z,3
7324,2,2020-05-23T05:54:09Z,3
7324,2,2020-12-31T21:31:44Z,2
7324,2,2020-03-23T18:10:32Z,1
7324,2,2020-04-08T04:35:22Z,1
7324,2,2020-08-01T13:03:11Z,2
7324,2,2020-05-15T18:12:49Z,3
7324,2,2020-07-31T11:48:33Z,2
7324,2,2020-08-06T18:10:02Z,1
7324,2,2020-01-16T14:56:50Z,3
7324,2,2020-05-05T02:57:38Z,1
7324,2,2020-01-26T20:42:51Z,2
7325,1,2020-02-24T05:00:47Z,1
7325,1,2020-01-30T08:09:40Z,1
7325,1,2020-02-03T13:09:34Z,1
7325,1,2020-04-24T18:59:10Z,2
7325,1,2020-03-16T09:28:49Z,2
7325,1,2020-10-06T15:00:15Z,2
7325,1,2020-10-16T10:33:36Z,1
7325,1,2020-11-12T01:40:09Z,2
7325,1,2020-03-19T05:26:54Z,3
7325,1,2020-12-23T12:55:24Z,2
7325,1,2020-12-13T17:14:09Z,1
7325,1,2020-11-09T09:21:10Z,3
7325,2,2020-01-26T01:44:48Z,3
7325,2,2020-08-18T02:04:53Z,2
7325,2,2020-10-28T12:02:30Z,2
7325,2,2020-04-28T09:22:09Z,3
7325,2,2020-09-05T20:53:46Z,1
7325,2,2020-08-02T08:50:37Z,3
7325,2,2020-04-03T15:42:13Z,1
7325,2,2020-03-10T04:33:39Z,3
7325,2,2020-07-09T21:17:48Z,2
7325,2,2020-11-19T17:53:59Z,1
7325,2,2020-07-03T17:20:58Z,1
7325,2,2020-01-31T06:35:28Z,1
7325,2,2020-10-01T00:17:45Z,3
7325,2,2020-02-13T17:21:57Z,2
7325,2,2020-06-26T07:32:53Z,1
7325,2,2020-07-10T04:00:19Z,3
7326,1,2020-08-18T12:32:25Z,1
7326,1,2020-10-27T04:06:41Z,2
7326,2,2020-01-04T02:25:56Z,1
7326,2,2020-04-13T05:17:53Z,2
7326,2,2020-03-19T15:39:19Z,2
7326,2,2020-04-22T12:44:30Z,2
7326,2,2020-10-06T02:10:31Z,3
7327,1,2020-09-27T07:59:45Z,1
7327,1,2020-05-28T20:33:43Z,3
7327,1,2020-10-16T15:02:06Z,3
7327,2,2020-04-10T02:27:51Z,3
7327,2,2020-07-19T13:45:14Z,2
7327,2,2020-12-13T22:51:30Z,3
7329,1,2020-02-11T14:32:42Z,3
7329,1,2020-07-10T22:15:31Z,3
7329,1,2020-01-26T10:21:46Z,3
7329,1,2020-10-06T02:25:22Z,2
7329,1,2020-03-16T02:48:36Z,3
7329,1,2020-08-25T19:39:39Z,3
7329,1,2020-09-23T13:59:54Z,3
7329,2,2020-12-05T21:16:22Z,1
7329,2,2020-06-14T19:31:22Z,1
7329,2,2020-11-03T23:09:47Z,1
7329,2,2020-04-22T18:30:33Z,2
7329,2,2020-09-09T17:45:22Z,1
7329,2,2020-06-03T02:17:14Z,3
7329,2,2020-04-25T05:01:12Z,3
7329,2,2020-04-10T20:35:25Z,1
7329,2,2020-04-25T01:08:23Z,1
7329,2,2020-08-13T06:01:07Z,2
7329,2,2020-05-13T19:23:34Z,3
7331,1,2020-12-12T14:00:28Z,2
7331,1,2020-07-18T05:23:27Z,3
7331,1,2020-06-29T20:13:07Z,2
7331,1,2020-12-29T06:47:36Z,1
7331,2,2020-12-01T02:44:32Z,3
7331,2,2020-01-08T04:30:34Z,1
7331,2,2020-04-22T04:20:41Z,1
7331,2,2020-02-11T03:56:48Z,3
7331,2,2020-06-20T20:02:02Z,2
7332,1,2020-05-06T04:32:27Z,2
7332,1,2020-11-16T00:32:57Z,1
7332,1,2020-12-10T17:35:13Z,3
7332,1,2020-03-25T04:26:22Z,2
7332,1,2020-02-15T07:31:45Z,3
7332,2,2020-02-27T12:45:46Z,1
7332,2,2020-07-19T07:22:18Z,2
7332,2,2020-08-17T03:31:33Z,1
7332,2,2020-10-23T19:19:47Z,1
7332,2,2020-08-04T19:24:11Z,3
7332,2,2020-11-20T19:03:12Z,2
7332,2,2020-02-05T17:58:20Z,1
7332,2,2020-04-05T18:36:39Z,2
7332,2,2020-01-12T12:28:20Z,2
7332,2,2020-09-12T11:18:53Z,1
7332,2,2020-02-06T18:30:40Z,1
7332,2,2020-08-14T03:30:07Z,2
7332,2,2020-04-30T19:41:30Z,1
7332,2,2020-07-08T18:12:21Z,1
7333,1,2020-09-20T07:23:08Z,3
7333,1,2020-05-05T01:09:10Z,3
7333,1,2020-07-05T16:39:57Z,1
7333,1,2020-09-23T06:40:11Z,1
7333,1,2020-05-30T14:40:54Z,3
7333,1,2020-06-30T10:08:48Z,2
7333,2,2020-12-21T04:34:47Z,3
7333,2,2020-08-13T00:16:13Z,2
7333,2,2020-06-25T06:07:33Z,3
7333,2,2020-05-06T08:20:01Z,3
7333,2,2020-01-17T19:20:59Z,1
7333,2,2020-10-19T13:44:21Z,2
7333,2,2020-03-22T22:10:27Z,2
7333,2,2020-03-27T23:00:09Z,1
7334,1,2020-06-16T20:57:16Z,3
7334,1,2020-03-10T11:57:46Z,1
7334,2,2020-12-31T15:04:56Z,2
7334,2,2020-05-03T01:46:14Z,2
7334,2,2020-09-07T09:23:50Z,1
7334,2,2020-10-19T03:49:28Z,3
7334,2,2020-08-06T19:49:44Z,3
7334,2,2020-06-16T08:34:52Z,2
7334,2,2020-10-07T21:20:54Z,1
7334,2,2020-12-26T21:56:35Z,1
7334,2,2020-07-25T23:17:48Z,3
7335,1,2020-11-12T08:16:38Z,2
7335,1,2020-01-31T02:12:41Z,1
7335,1,2020-03-15T23:27:24Z,3
7335,1,2020-05-08T19:08:38Z,2
7335,1,2020-04-08T01:41:32Z,2
7335,1,2020-08-25T09:45:14Z,2
7335,1,2020-12-05T07:34:37Z,3
7335,1,2020-07-18T13:24:16Z,3
7335,1,2020-10-05T08:56:18Z,1
7335,1,2020-12-02T19:31:27Z,2
7335,1,2020-07-13T01:19:11Z,2
7335,1,2020-05-24T15:42:17Z,1
7335,1,2020-03-27T18:49:17Z,2
7335,1,2020-03-09T10:31:29Z,2
7335,1,2020-02-10T00:37:44Z,1
7335,1,2020-11-01T22:19:04Z,1
7335,1,2020-10-31T05:33:31Z,2
7335,1,2020-01-27T08:50:11Z,1
7335,1,2020-01-25T22:30:53Z,1
7335,1,2020-02-03T04:52:29Z,3
7335,1,2020-08-27T18:37:54Z,1
7335,1,2020-04-12T12:29:25Z,1
7335,1,2020-12-04T21:52:56Z,3
7335,1,2020-10-10T22:21:38Z,2
7335,1,2020-08-03T01:12:12Z,3
7335,1,2020-01-15T14:45:50Z,1
7335,2,2020-02-18T17:39:59Z,1
7335,2,2020-03-04T15:46:22Z,1
7335,2,2020-09-03T07:50:12Z,3
7335,2,2020-05-23T17:11:56Z,2
7335,2,2020-03-11T02:47:12Z,1
7335,2,2020-01-14T08:20:55Z,3
7335,2,2020-01-08T01:53:20Z,3
7335,2,2020-05-03T16:03:18Z,1
7335,2,2020-09-22T16:19:12Z,2
7335,2,2020-12-14T19:23:45Z,1
7335,2,2020-06-04T21:06:45Z,2
7335,2,2020-03-01T08:49:24Z,3
7335,2,2020-02-22T07:00:23Z,2
7335,2,2020-07-25T18:27:53Z,1
7335,2,2020-02-13T01:42:18Z,3
7335,2,2020-08-08T12:05:21Z,1
7335,2,2020-03-10T21:35:00Z,2
